url,avg_f1,max_f1,avg_tpr,max_tpr,ens_tpr,ens_f1,knn_tpr,knn_f1,cumul_tpr,cumul_f1,kfp_tpr,kfp_f1
6dvj6v5imhny3anf.onion,0.749477682811,0.874074074074,0.714285714286,0.842857142857,0.785714285714,0.827067669173,0.642857142857,0.666666666667,0.842857142857,0.874074074074,0.657142857143,0.707692307692
6gprsi33qvzcun7u.onion,0.931476931477,1.0,0.933333333333,1.0,1.0,0.985915492958,0.8,0.848484848485,1.0,1.0,1.0,0.945945945946
6lw4pg2wsy475d7q.onion,0.938667465788,0.978723404255,0.947619047619,0.985714285714,0.985714285714,0.965034965035,0.9,0.893617021277,0.985714285714,0.978723404255,0.957142857143,0.943661971831
6w6vcynl6dumn67c.onion,0.0893299589577,0.109090909091,0.109523809524,0.171428571429,0.0857142857143,0.0839160839161,0.0714285714286,0.0719424460432,0.171428571429,0.109090909091,0.0857142857143,0.0869565217391
6zdgh5a5e6zpchdz.onion,0.969696969697,0.979020979021,0.990476190476,1.0,1.0,0.979020979021,0.985714285714,0.965034965035,0.985714285714,0.965034965035,1.0,0.979020979021
6zjmuonbtcg7it5s.onion,0.125212421987,0.230769230769,0.119047619048,0.214285714286,0.185714285714,0.204724409449,0.1,0.0903225806452,0.0428571428571,0.0545454545455,0.214285714286,0.230769230769
74t3ljtwb6qgrhth.onion,0.877284025675,0.985915492958,0.871428571429,1.0,0.971428571429,0.978417266187,0.671428571429,0.696296296296,1.0,0.985915492958,0.942857142857,0.94964028777
74ypjqjwf6oejmax.onion,0.851882923192,0.958333333333,0.895238095238,0.985714285714,1.0,0.965517241379,0.714285714286,0.671140939597,0.985714285714,0.958333333333,0.985714285714,0.926174496644
76qugh5bey5gum7l.onion,0.857365721382,0.91156462585,0.871428571429,0.957142857143,0.942857142857,0.936170212766,0.742857142857,0.759124087591,0.914285714286,0.901408450704,0.957142857143,0.91156462585
76xkbxgntgu2uwxb.onion,0.881707553646,0.904109589041,0.895238095238,0.942857142857,0.914285714286,0.901408450704,0.814285714286,0.838235294118,0.942857142857,0.904109589041,0.928571428571,0.902777777778
7bkvkxtudyc7qwti.onion,0.0943861801566,0.137931034483,0.0904761904762,0.142857142857,0.1,0.0992907801418,0.142857142857,0.137931034483,0.0285714285714,0.0506329113924,0.1,0.0945945945946
7cq7n4phwjp4yq4f.onion,0.574366577707,0.8,0.566666666667,0.771428571429,0.585714285714,0.621212121212,0.4,0.370860927152,0.771428571429,0.8,0.528571428571,0.55223880597
7gelilpariscn7k2.onion,0.918855848405,0.985714285714,0.92380952381,0.985714285714,0.985714285714,0.965034965035,0.828571428571,0.846715328467,0.985714285714,0.985714285714,0.957142857143,0.924137931034
7jkl2twalnpfrxia.onion,0.926011886522,0.971830985915,0.933333333333,0.985714285714,1.0,0.992907801418,0.871428571429,0.835616438356,0.985714285714,0.971830985915,0.942857142857,0.970588235294
7lvd7fa5yfbdqaii.onion,0.935153187646,0.965517241379,0.985714285714,1.0,1.0,0.952380952381,0.971428571429,0.894736842105,1.0,0.965517241379,0.985714285714,0.945205479452
7pxhy63lo4pdhhh5.onion,0.285054281208,0.356687898089,0.319047619048,0.4,0.414285714286,0.337209302326,0.185714285714,0.192592592593,0.4,0.356687898089,0.371428571429,0.305882352941
7rmath4ro2of2a42.onion,0.932312050678,0.985507246377,0.890476190476,0.971428571429,0.971428571429,0.978417266187,0.757142857143,0.861788617886,0.971428571429,0.985507246377,0.942857142857,0.94964028777
7vrl523532rjjznj.onion,0.947856501565,0.978723404255,0.980952380952,1.0,0.985714285714,0.965034965035,0.957142857143,0.89932885906,1.0,0.965517241379,0.985714285714,0.978723404255
aaaajqiyzj34rhjm.onion,0.997635933806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992907801418,1.0,1.0
aarok4el43cbsmq3.onion,0.965196840197,0.972222222222,0.990476190476,1.0,0.985714285714,0.971830985915,0.985714285714,0.958333333333,1.0,0.972222222222,0.985714285714,0.965034965035
abyssopyps3z4xof.onion,0.965846693963,0.992907801418,0.995238095238,1.0,1.0,0.972222222222,0.985714285714,0.965034965035,1.0,0.992907801418,1.0,0.939597315436
ac4jrkjk4ialqkoh.onion,0.978451281528,0.992907801418,0.97619047619,1.0,1.0,1.0,0.942857142857,0.94964028777,0.985714285714,0.992805755396,1.0,0.992907801418
acabtd4btrxjjrvr.onion,0.981318917489,1.0,0.990476190476,1.0,1.0,0.992907801418,0.971428571429,0.951048951049,1.0,0.992907801418,1.0,1.0
aegshqxngerfziqq.onion,0.210146769711,0.287878787879,0.209523809524,0.271428571429,0.257142857143,0.262773722628,0.142857142857,0.134228187919,0.271428571429,0.287878787879,0.214285714286,0.208333333333
agorahoo3yigtggf.onion,0.966960474174,0.992907801418,0.97619047619,1.0,1.0,0.979020979021,0.942857142857,0.94964028777,1.0,0.992907801418,0.985714285714,0.958333333333
ak2uqfavwgmjrvtu.onion,0.97455097279,0.992907801418,0.995238095238,1.0,1.0,0.979020979021,0.985714285714,0.951724137931,1.0,0.979020979021,1.0,0.992907801418
akvilonom27p5hvb.onion,0.956065062148,0.985915492958,0.980952380952,1.0,1.0,0.972222222222,0.957142857143,0.930555555556,1.0,0.985915492958,0.985714285714,0.951724137931
amznqken2wvujmd7.onion,0.85299205501,0.945205479452,0.87619047619,0.985714285714,0.914285714286,0.876712328767,0.8,0.794326241135,0.985714285714,0.945205479452,0.842857142857,0.819444444444
ana6aaspiqlgpoad.onion,0.289413801681,0.366197183099,0.314285714286,0.385714285714,0.414285714286,0.391891891892,0.185714285714,0.184397163121,0.385714285714,0.317647058824,0.371428571429,0.366197183099
answerstedhctbek.onion,0.850927738928,0.909090909091,0.785714285714,0.857142857143,0.828571428571,0.892307692308,0.657142857143,0.736,0.857142857143,0.909090909091,0.842857142857,0.907692307692
armoryx7kvdq3jds.onion,0.968637245108,0.985714285714,0.966666666667,1.0,1.0,0.979020979021,0.914285714286,0.941176470588,0.985714285714,0.985714285714,1.0,0.979020979021
atlas777hhh7mcs7.onion,0.97914867394,0.992907801418,1.0,1.0,1.0,0.985915492958,1.0,0.992907801418,1.0,0.979020979021,1.0,0.965517241379
auutwvpt2zktxwng.onion,0.793647144472,0.861313868613,0.757142857143,0.842857142857,0.842857142857,0.907692307692,0.685714285714,0.700729927007,0.742857142857,0.818897637795,0.842857142857,0.861313868613
auw6fzx756f6gqcd.onion,0.939839250503,0.992805755396,0.952380952381,0.985714285714,0.985714285714,0.978723404255,0.9,0.868965517241,0.985714285714,0.992805755396,0.971428571429,0.957746478873
b64esyl3gtpcevpe.onion,0.732498726102,0.881118881119,0.738095238095,0.9,0.814285714286,0.808510638298,0.614285714286,0.585034013605,0.9,0.881118881119,0.7,0.731343283582
b6ci4n33iwqcpmwy.onion,0.405867487957,0.44776119403,0.395238095238,0.428571428571,0.442857142857,0.473282442748,0.414285714286,0.414285714286,0.428571428571,0.44776119403,0.342857142857,0.355555555556
b6lmqk6ovmfhrm4a.onion,0.981573237475,0.992907801418,1.0,1.0,1.0,0.985915492958,1.0,0.958904109589,1.0,0.992907801418,1.0,0.992907801418
b7cxf4dkdsko6ah2.onion,0.754706580733,0.880597014925,0.690476190476,0.842857142857,0.814285714286,0.863636363636,0.6,0.65625,0.842857142857,0.880597014925,0.628571428571,0.727272727273
bah37war75xzkpla.onion,0.407857979634,0.414814814815,0.395238095238,0.4,0.471428571429,0.464788732394,0.385714285714,0.4,0.4,0.414814814815,0.4,0.408759124088
beast7ruvpc3qjhv.onion,0.981086519115,0.985915492958,0.990476190476,1.0,1.0,0.992907801418,0.971428571429,0.971428571429,1.0,0.985915492958,1.0,0.985915492958
bitblendervrfkzr.onion,0.916127042862,0.95652173913,0.909523809524,0.942857142857,0.942857142857,0.936170212766,0.871428571429,0.884057971014,0.942857142857,0.95652173913,0.914285714286,0.90780141844
bitmailendavkbec.onion,0.548230908748,0.701986754967,0.566666666667,0.757142857143,0.685714285714,0.581818181818,0.528571428571,0.548148148148,0.757142857143,0.701986754967,0.414285714286,0.394557823129
bitmixer2whesjgj.onion,0.983681838866,0.992907801418,1.0,1.0,1.0,0.985915492958,1.0,0.972222222222,1.0,0.992907801418,1.0,0.985915492958
blockchainbdgpzk.onion,0.808169024181,0.861538461538,0.733333333333,0.8,0.8,0.875,0.7,0.759689922481,0.8,0.861538461538,0.7,0.803278688525
bm26rwk32m7u7rec.onion,0.976155488983,0.985714285714,0.97619047619,0.985714285714,0.985714285714,0.985714285714,0.957142857143,0.964028776978,0.985714285714,0.978723404255,0.985714285714,0.985714285714
bpo4ybbs2apk4sk4.onion,0.981147918104,0.985714285714,0.985714285714,1.0,1.0,0.992907801418,0.971428571429,0.985507246377,0.985714285714,0.985714285714,1.0,0.972222222222
bq2ncjv5qb6zw42p.onion,0.967526726147,1.0,0.985714285714,1.0,1.0,0.979020979021,0.957142857143,0.937062937063,1.0,1.0,1.0,0.965517241379
braveb6iyacflzc2.onion,0.767490404333,0.867132867133,0.761904761905,0.885714285714,0.871428571429,0.847222222222,0.671428571429,0.706766917293,0.885714285714,0.867132867133,0.728571428571,0.728571428571
bryemnekeevtpomb.onion,0.822831844415,0.895104895105,0.852380952381,0.914285714286,0.928571428571,0.921985815603,0.828571428571,0.753246753247,0.914285714286,0.895104895105,0.814285714286,0.820143884892
buddsz76bq3tmueu.onion,0.16705248801,0.255319148936,0.171428571429,0.257142857143,0.257142857143,0.258992805755,0.128571428571,0.10843373494,0.128571428571,0.137404580153,0.257142857143,0.255319148936
c3jemx2ube5v5zpg.onion,0.997635933806,1.0,1.0,1.0,1.0,1.0,1.0,0.992907801418,1.0,1.0,1.0,1.0
c3ntz6fyiegn7vrr.onion,0.819277864117,0.950354609929,0.809523809524,0.957142857143,0.928571428571,0.928571428571,0.571428571429,0.62015503876,0.957142857143,0.950354609929,0.9,0.887323943662
c65mcoididjlt3zo.onion,0.848627981145,0.931506849315,0.866666666667,0.971428571429,0.957142857143,0.917808219178,0.685714285714,0.716417910448,0.971428571429,0.931506849315,0.942857142857,0.897959183673
ca4xqmveiuzh3bnl.onion,0.678001277139,0.930555555556,0.7,0.957142857143,0.842857142857,0.813793103448,0.485714285714,0.468965517241,0.957142857143,0.930555555556,0.657142857143,0.634482758621
cardsunwqrzhg5cw.onion,0.81886222174,0.910344827586,0.857142857143,0.942857142857,0.928571428571,0.902777777778,0.7,0.685314685315,0.928571428571,0.860927152318,0.942857142857,0.910344827586
cavemyewnbjdkj2c.onion,0.191253518411,0.215384615385,0.17619047619,0.2,0.228571428571,0.248062015504,0.142857142857,0.15037593985,0.2,0.215384615385,0.185714285714,0.208
cbnujyutccrk267j.onion,0.892179715709,0.951048951049,0.919047619048,0.985714285714,1.0,0.965517241379,0.8,0.823529411765,0.971428571429,0.951048951049,0.985714285714,0.901960784314
ccarderwkstikdeo.onion,0.850051453205,0.90780141844,0.861904761905,0.914285714286,0.928571428571,0.935251798561,0.814285714286,0.76,0.914285714286,0.90780141844,0.857142857143,0.882352941176
chakxtjw2evj2fk4.onion,0.11477491695,0.163265306122,0.104761904762,0.171428571429,0.1,0.125,0.171428571429,0.163265306122,0.0428571428571,0.0582524271845,0.1,0.122807017544
china2ltxuwdntrl.onion,0.969563316483,0.992805755396,0.980952380952,1.0,1.0,0.985915492958,0.957142857143,0.943661971831,0.985714285714,0.992805755396,1.0,0.972222222222
cidr6kt4la4slizf.onion,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
citizen47m7jfpad.onion,0.237583999964,0.359375,0.22380952381,0.328571428571,0.185714285714,0.195488721805,0.128571428571,0.129496402878,0.328571428571,0.359375,0.214285714286,0.223880597015
cleancondgqja34b.onion,0.835245046924,0.934306569343,0.833333333333,0.942857142857,0.957142857143,0.89932885906,0.642857142857,0.714285714286,0.914285714286,0.934306569343,0.942857142857,0.857142857143
cleversfsg2ctqk4.onion,0.9288062066,0.978102189781,0.92380952381,0.957142857143,0.957142857143,0.943661971831,0.885714285714,0.911764705882,0.957142857143,0.978102189781,0.928571428571,0.896551724138
clgs64523yi2bkhz.onion,0.981252071129,0.992805755396,0.990476190476,1.0,0.985714285714,0.985714285714,0.985714285714,0.965034965035,1.0,0.985915492958,0.985714285714,0.992805755396
clivl6rf3vft7ihw.onion,0.931317881249,0.950354609929,0.938095238095,0.957142857143,0.971428571429,0.964539007092,0.9,0.913043478261,0.957142857143,0.950354609929,0.957142857143,0.930555555556
cmoqohtgyilgec7y.onion,0.96582836033,0.985507246377,0.947619047619,0.971428571429,0.971428571429,0.985507246377,0.9,0.926470588235,0.971428571429,0.985507246377,0.971428571429,0.985507246377
cocaineweogeta6y.onion,0.876418379957,0.95652173913,0.847619047619,0.942857142857,0.914285714286,0.927536231884,0.7,0.759689922481,0.942857142857,0.95652173913,0.9,0.913043478261
compass6vpxj32p3.onion,0.838859566283,0.929577464789,0.842857142857,0.942857142857,0.928571428571,0.921985815603,0.685714285714,0.705882352941,0.942857142857,0.929577464789,0.9,0.881118881119
cools42cy3e6fjw5.onion,0.285236061656,0.369942196532,0.328571428571,0.457142857143,0.357142857143,0.3125,0.214285714286,0.215827338129,0.457142857143,0.369942196532,0.314285714286,0.269938650307
copafexyhkealvd7.onion,0.470641339361,0.595744680851,0.47619047619,0.6,0.514285714286,0.537313432836,0.371428571429,0.342105263158,0.6,0.595744680851,0.457142857143,0.474074074074
cqxalq3h7uynx7th.onion,0.769008322754,0.838235294118,0.752380952381,0.814285714286,0.842857142857,0.848920863309,0.7,0.720588235294,0.814285714286,0.838235294118,0.742857142857,0.748201438849
cryptomktgxdn2zd.onion,0.902895716708,0.937931034483,0.942857142857,0.971428571429,0.957142857143,0.930555555556,0.928571428571,0.855263157895,0.928571428571,0.915492957746,0.971428571429,0.937931034483
crypty22ijtotell.onion,0.616481966059,0.773722627737,0.647619047619,0.757142857143,0.728571428571,0.68,0.6,0.56,0.757142857143,0.773722627737,0.585714285714,0.51572327044
cstoreav7i44h2lr.onion,0.985914075791,0.992805755396,0.995238095238,1.0,1.0,0.985915492958,1.0,0.979020979021,0.985714285714,0.992805755396,1.0,0.985915492958
cw3zeqqmnr4yyqd5.onion,0.891983418616,0.913043478261,0.838095238095,0.9,0.871428571429,0.924242424242,0.9,0.913043478261,0.742857142857,0.852459016393,0.871428571429,0.910447761194
cwoiopiifrlzcuos.onion,0.973447329093,1.0,0.966666666667,1.0,0.985714285714,0.992805755396,0.914285714286,0.927536231884,1.0,1.0,0.985714285714,0.992805755396
cwu7eglxcabwttzf.onion,0.873626373626,0.928571428571,0.885714285714,0.928571428571,0.928571428571,0.955882352941,0.8,0.783216783217,0.928571428571,0.928571428571,0.928571428571,0.909090909091
cyruservvvklto2l.onion,0.936965317598,0.945945945946,0.990476190476,1.0,1.0,0.958904109589,0.985714285714,0.926174496644,1.0,0.945945945946,0.985714285714,0.938775510204
d46irpoo6xljwysz.onion,0.848235042804,0.964539007092,0.852380952381,0.971428571429,0.942857142857,0.95652173913,0.714285714286,0.689655172414,0.971428571429,0.964539007092,0.871428571429,0.890510948905
daemon4jidu2oig6.onion,0.907156806602,0.971014492754,0.904761904762,0.957142857143,0.957142857143,0.964028776978,0.814285714286,0.814285714286,0.942857142857,0.936170212766,0.957142857143,0.971014492754
darkheroesq46awl.onion,0.903925971287,0.943661971831,0.9,0.957142857143,0.928571428571,0.928571428571,0.842857142857,0.855072463768,0.957142857143,0.943661971831,0.9,0.913043478261
deepdot35wvmeyd5.onion,0.933761297946,0.985915492958,0.957142857143,1.0,1.0,0.985915492958,0.885714285714,0.843537414966,0.985714285714,0.971830985915,1.0,0.985915492958
dembtxtlnu2cospb.onion,0.772858496301,0.830769230769,0.728571428571,0.771428571429,0.814285714286,0.857142857143,0.671428571429,0.728682170543,0.742857142857,0.759124087591,0.771428571429,0.830769230769
demonhkzoijsvvui.onion,0.937884279043,0.964028776978,0.904761904762,0.957142857143,0.914285714286,0.941176470588,0.871428571429,0.917293233083,0.957142857143,0.964028776978,0.885714285714,0.932330827068
digitalass6qi2nt.onion,0.983617321645,1.0,0.995238095238,1.0,1.0,0.979020979021,0.985714285714,0.971830985915,1.0,1.0,1.0,0.979020979021
dikznmk6qhislhhq.onion,0.439670191369,0.471337579618,0.509523809524,0.614285714286,0.6,0.497041420118,0.385714285714,0.380281690141,0.614285714286,0.467391304348,0.528571428571,0.471337579618
dildosky53jnf5mt.onion,0.852150157269,0.978417266187,0.852380952381,0.971428571429,0.928571428571,0.909090909091,0.657142857143,0.681481481481,0.971428571429,0.978417266187,0.928571428571,0.896551724138
djmrwe2r45qf5bjj.onion,0.985948091132,0.992907801418,1.0,1.0,1.0,0.992907801418,1.0,0.979020979021,1.0,0.992907801418,1.0,0.985915492958
djn4mhmbbqwjiq2v.onion,0.801878972092,0.936170212766,0.833333333333,0.942857142857,0.942857142857,0.891891891892,0.642857142857,0.63829787234,0.942857142857,0.936170212766,0.914285714286,0.831168831169
dkkuvairvnab3utz.onion,0.827970837166,0.896551724138,0.833333333333,0.928571428571,0.928571428571,0.909090909091,0.728571428571,0.713286713287,0.928571428571,0.896551724138,0.842857142857,0.874074074074
dmru36nvfgtywx47.onion,0.870627334087,0.964539007092,0.842857142857,0.971428571429,0.9,0.9,0.7,0.777777777778,0.971428571429,0.964539007092,0.857142857143,0.869565217391
dmzwvie2gmtwszof.onion,0.985645769099,0.992805755396,0.980952380952,0.985714285714,0.985714285714,0.985714285714,0.985714285714,0.992805755396,0.971428571429,0.978417266187,0.985714285714,0.985714285714
do7dt6vuskgrz3sa.onion,0.931163954944,0.950354609929,0.933333333333,0.957142857143,0.971428571429,0.957746478873,0.942857142857,0.916666666667,0.9,0.926470588235,0.957142857143,0.950354609929
doe6ypf2fcyznaq5.onion,0.638901904578,0.816901408451,0.652380952381,0.828571428571,0.8,0.767123287671,0.428571428571,0.428571428571,0.828571428571,0.816901408451,0.7,0.671232876712
donksunrwimg76cz.onion,0.997601918465,1.0,0.995238095238,1.0,1.0,1.0,1.0,1.0,0.985714285714,0.992805755396,1.0,1.0
dosug4rea4kvnk5f.onion,0.997635933806,1.0,1.0,1.0,1.0,1.0,1.0,0.992907801418,1.0,1.0,1.0,1.0
dqeasamlf3jld2kz.onion,0.93561505045,0.952380952381,0.966666666667,1.0,0.985714285714,0.978723404255,0.942857142857,0.904109589041,1.0,0.952380952381,0.957142857143,0.950354609929
drugs26ucskmvcef.onion,0.351098177185,0.409937888199,0.37619047619,0.471428571429,0.371428571429,0.368794326241,0.285714285714,0.27972027972,0.471428571429,0.409937888199,0.371428571429,0.363636363636
dslsjffqyhv5vdx2.onion,0.700051114945,0.879432624113,0.680952380952,0.885714285714,0.742857142857,0.806201550388,0.585714285714,0.554054054054,0.885714285714,0.879432624113,0.571428571429,0.666666666667
dtt6tdtgroj63iud.onion,0.943661971831,0.971830985915,0.957142857143,0.985714285714,0.971428571429,0.971428571429,0.9,0.887323943662,0.985714285714,0.971830985915,0.985714285714,0.971830985915
duskgytldkxiuqc6.onion,0.501098358633,0.643835616438,0.538095238095,0.671428571429,0.6,0.541935483871,0.485714285714,0.459459459459,0.671428571429,0.643835616438,0.457142857143,0.4
dustriic3kdutvvc.onion,0.500827731165,0.646616541353,0.480952380952,0.614285714286,0.542857142857,0.567164179104,0.428571428571,0.43795620438,0.614285714286,0.646616541353,0.4,0.417910447761
dxlleqfav6vhkme6.onion,0.976721662892,0.992907801418,0.995238095238,1.0,1.0,0.985915492958,0.985714285714,0.965034965035,1.0,0.992907801418,1.0,0.972222222222
e4unrusy7se5evw5.onion,0.983550728232,0.992907801418,0.995238095238,1.0,1.0,1.0,0.985714285714,0.978723404255,1.0,0.992907801418,1.0,0.979020979021
ejsrfugryg3txyqh.onion,0.872453869847,0.934306569343,0.861904761905,0.914285714286,0.885714285714,0.925373134328,0.828571428571,0.789115646259,0.914285714286,0.934306569343,0.842857142857,0.893939393939
ejz7kqoryhqwosbk.onion,0.766554091894,0.880597014925,0.680952380952,0.842857142857,0.785714285714,0.873015873016,0.585714285714,0.677685950413,0.842857142857,0.880597014925,0.614285714286,0.741379310345
eldorwcyykw6lzds.onion,0.912240795599,0.935251798561,0.909523809524,0.928571428571,0.942857142857,0.942857142857,0.9,0.875,0.928571428571,0.935251798561,0.9,0.926470588235
elwmfxkjwkax3647.onion,0.630787692206,0.707482993197,0.638095238095,0.742857142857,0.671428571429,0.686131386861,0.557142857143,0.557142857143,0.614285714286,0.627737226277,0.742857142857,0.707482993197
en35tuzqmn4lofbk.onion,0.838805970149,0.928571428571,0.828571428571,0.928571428571,0.9,0.926470588235,0.685714285714,0.716417910448,0.928571428571,0.928571428571,0.871428571429,0.871428571429
etnkdf2jsvc7vi4u.onion,0.92460947142,1.0,0.914285714286,1.0,0.985714285714,0.992805755396,0.771428571429,0.788321167883,0.971428571429,0.985507246377,1.0,1.0
exproudpbwwklfpv.onion,0.364808929695,0.554838709677,0.390476190476,0.614285714286,0.614285714286,0.551282051282,0.328571428571,0.335766423358,0.228571428571,0.203821656051,0.614285714286,0.554838709677
exwljei3bfvchv6p.onion,0.990407673861,1.0,0.985714285714,1.0,0.985714285714,0.992805755396,0.971428571429,0.978417266187,0.985714285714,0.992805755396,1.0,1.0
ezuwnhj5j6mtk4xr.onion,0.829967329261,0.95652173913,0.847619047619,0.942857142857,0.928571428571,0.909090909091,0.728571428571,0.703448275862,0.942857142857,0.95652173913,0.871428571429,0.829931972789
ezxjj3l2kqcvedic.onion,0.0915608703332,0.159420289855,0.0904761904762,0.157142857143,0.0857142857143,0.0863309352518,0.0285714285714,0.027027027027,0.157142857143,0.159420289855,0.0857142857143,0.0882352941176
facebookcorewwwi.onion,0.936939980714,0.957746478873,0.947619047619,0.971428571429,0.971428571429,0.957746478873,0.928571428571,0.896551724138,0.942857142857,0.95652173913,0.971428571429,0.957746478873
